,index,Tags,text,top3_topic_scibert,top3_topic,top3_topic_scibert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao,top4_topic_scibert,top4_topic,top4_topic_scibert_str,top4_descricao,top4_tags_descricao,mean_similarity_top4_descricao,top5_topic_scibert,top5_topic,top5_topic_scibert_str,top5_descricao,top5_tags_descricao,mean_similarity_top5_descricao
808,555e68f5c807ff73.json,[],"['mpileup Hg19 MQ 40 BQ 30', 'Normal Cryo', 'Input dataset', 'Normal FFPE', 'Input dataset', 'Tumor Cryo', 'Input dataset', 'Tumor FFPE', 'Input dataset', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'Samtools mpileup', 'output_file_pu', 'samtools_mpileup', 'Samtools mpileup', 'output_file_pu', 'samtools_mpileup', 'Samtools mpileup', 'output_file_pu', 'samtools_mpileup', 'Samtools mpileup', 'output_file_pu', 'samtools_mpileup']","['sam', 'mpileup', 'toolshed', 'to', 'rgpicardmarkdups', 'repos', 'psu', 'picard', 'sam_to_bam', 'samtools']",0,sam mpileup toolshed to rgpicardmarkdups repos psu picard sam_to_bam samtools,"[996, 141, 183]","[['ChIP', 'Mouse', 'MACS', 'Illumina'], [], []]",0.8811066,"['sam', 'mpileup', 'toolshed', 'to', 'rgpicardmarkdups', 'repos', 'psu', 'picard', 'sam_to_bam', 'samtools']",0,sam mpileup toolshed to rgpicardmarkdups repos psu picard sam_to_bam samtools,"[236, 380, 23, 926]","[[], [], [], []]",0.89330196,"['sam', 'mpileup', 'toolshed', 'to', 'rgpicardmarkdups', 'repos', 'psu', 'picard', 'sam_to_bam', 'samtools']",0,sam mpileup toolshed to rgpicardmarkdups repos psu picard sam_to_bam samtools,"[415, 64, 3, 455, 458]","[[], [], ['variant', 'snps', 'human'], [], []]",0.8653866
809,f6ee07c7edf170fb.json,[],"['3 peaks-result', '21 column output file from \\', 'Input dataset', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Concatenate datasets', 'out_file1', 'Cut', 'out_file1']","['input', 'dataset', '', '', '', '', '', '', '', '']",-1,input dataset        ,"[478, 672, 90]","[[], [], []]",1.0000002,"['input', 'dataset', '', '', '', '', '', '', '', '']",-1,input dataset        ,"[548, 835, 1001, 163]","[[], [], [], []]",1.0000002,"['out_file1', 'column_maker', 'column', 'add', 'output', 'input', 'from', 'file', 'datasets', 'dataset']",0,out_file1 column_maker column add output input from file datasets dataset,"[766, 979, 61, 618, 423]","[[], [], [], ['Hi-C'], []]",0.92621756
810,67559dead6cbe4a2.json,[],"['se_expression', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks']","['transcripts_expression', 'total_map_mass', 'se_expression', 'genes_expression', 'assembled_isoforms', 'align_summary', '', '', '', '']",0,transcripts_expression total_map_mass se_expression genes_expression assembled_isoforms align_summary    ,"[115, 971, 573]","[[], [], []]",0.9303492,"['transcripts_expression', 'total_map_mass', 'se_expression', 'genes_expression', 'assembled_isoforms', 'align_summary', '', '', '', '']",0,transcripts_expression total_map_mass se_expression genes_expression assembled_isoforms align_summary    ,"[449, 115, 1008, 396]","[[], [], [], []]",0.94020355,"['transcripts_expression', 'total_map_mass', 'se_expression', 'genes_expression', 'assembled_isoforms', 'align_summary', '', '', '', '']",0,transcripts_expression total_map_mass se_expression genes_expression assembled_isoforms align_summary    ,"[115, 396, 449, 573, 771]","[[], [], [], [], []]",0.923971
811,d6d49e6c823e7d54.json,[],"['imported: 4 peaks-result', '26 col file from \\', 'Input dataset', 'Compute', 'out_file1', 'column_maker', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Concatenate datasets', 'out_file1', 'Cut', 'out_file1']","['out_file1', 'compute', 'filter', '26', 'col', 'peaks', 'input', 'imported', 'from', 'file']",0,out_file1 compute filter 26 col peaks input imported from file,"[1010, 657, 75]","[[], [], []]",0.9172163,"['out_file1', 'compute', 'filter', '26', 'col', 'peaks', 'input', 'imported', 'from', 'file']",0,out_file1 compute filter 26 col peaks input imported from file,"[1010, 563, 635, 304]","[[], [], [], []]",0.91475904,"['out_file1', 'compute', 'filter', '26', 'col', 'peaks', 'input', 'imported', 'from', 'file']",0,out_file1 compute filter 26 col peaks input imported from file,"[1010, 657, 809, 954, 918]","[[], [], [], ['SELEX', 'aptamer'], []]",0.91232187
812,95db417c58c586fa.json,[],"[""Workflow constructed from history '2nd galaxy tutorial'"", 'Exons', 'Input dataset', 'SNPs ', 'Input dataset', 'bedtools Intersect intervals', 'output', 'bedtools', 'Datamash', 'out_file', 'datamash_ops', 'Sort', 'out_file1', 'Select first', 'out_file1', 'Compare two Datasets', 'out_file1', 'Exons', 'SNPs ']","['out_file1', 'out_file', '', '', '', '', '', '', '', '']",0,out_file1 out_file        ,"[60, 800, 362]","[[], [], []]",0.95721817,"['sort', 'snps', 'bedtools', '', '', '', '', '', '', '']",-1,sort snps bedtools       ,"[419, 427, 255, 590]","[[], [], [], []]",0.8388791,"['tutorial', 'sort', 'history', 'galaxy', 'from', 'workflow', 'datamash', 'constructed', '2nd', 'exons']",-1,tutorial sort history galaxy from workflow datamash constructed 2nd exons,"[352, 422, 788, 84, 496]","[[], [], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], []]",0.851589
813,68d41ffbf92b2a8e.json,[],"['subset-vcf-to-annovar-filteres-vars', 'Annovar_Table', 'Input dataset', 'VCFfile', 'Input dataset', 'Cut', 'out_file1', 'Text reformatting', 'outfile', 'text_processing', 'bedtools SortBED', 'output', 'bedtools', 'sec_subset', 'bcftools view', 'output_file', 'bcftools_view', 'VCFtoTab-delimited:', 'out_file1', 'vcf2tsv', 'input', 'Advanced Cut', 'output', 'text_processing', 'runtime parameter for tool bcftools view', 'runtime parameter for tool Advanced Cut', 'Annovar_Table', 'VCFfile', 'extract colums 1,2,3 from Annovar Table', 'Convert to bed file', 'Filter VCFfile', 'Convert filtered VCF to Table', 'Extract Variant co-ordinates, alleles, Quality and GT']","['file', 'bed', 'convert', 'to', '', '', '', '', '', '']",-1,file bed convert to      ,"[227, 695, 816]","[['aptamer', 'SELEX'], [], []]",0.8290415,"['vcffile', 'table', 'vcf', 'annovar', 'annovar_table', 'extract', 'to', 'vars', 'subset', 'quality']",0,vcffile table vcf annovar annovar_table extract to vars subset quality,"[358, 114, 46, 830]","[[], [], [], []]",0.90178466,"['bedtools', 'sortbed', 'sec_subset', 'file', 'bed', 'output', 'convert', 'to', '', '']",-1,bedtools sortbed sec_subset file bed output convert to  ,"[86, 123, 954, 95, 616]","[[], ['ChIP'], ['SELEX', 'aptamer'], [], ['intervals', 'bedtools', 'slop']]",0.8577899
814,35c2626849348f2c.json,[],"['Nameworkflow', 'library', 'library', 'Cutadapt', 'out1', 'out2', 'cutadapt', 'fastq_input', 'cd-hit-dup', 'output_reads', 'output_duplicate_clusters', 'cd_hit_dup', 'cd-hit-dup', 'output_reads', 'output_duplicate_clusters', 'cd_hit_dup', 'single_paired', 'fastp', 'out1', 'fastp', 'fastp', 'out1', 'fastp', 'in_fq1', 'in_fq2', 'seqtk_mergepe', 'default', 'seqtk', 'input_type', 'reference_source', 'Map with BWA', 'bam_output', 'bwa', 'Samtools view', 'outputsam', 'invoutputsam', 'samtools_view', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Samtools fastx', 'output', 'samtools_fastx', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'runtime parameter for tool Cutadapt', 'runtime parameter for tool Cutadapt', 'runtime parameter for tool cd-hit-dup', 'runtime parameter for tool fastp', 'runtime parameter for tool seqtk_mergepe', 'runtime parameter for tool seqtk_mergepe', 'runtime parameter for tool Map with BWA', 'runtime parameter for tool Map with BWA', 'cd-hit-dup on input dataset(s) (filtered reads)', 'Map with BWA on input dataset(s) (mapped reads in BAM format)', 'MarkDuplicates on input dataset(s): MarkDuplicates BAM output', 'input dataset(s) converted to fasta', 'BAM-to-SAM on input dataset(s): converted SAM']","['outfile', 'in_fq2', 'in_fq1', 'fastq_input', '', '', '', '', '', '']",-1,outfile in_fq2 in_fq1 fastq_input      ,"[551, 343, 954]","[[], [], ['SELEX', 'aptamer']]",0.879823,"['samtools_fastx', 'in_fq2', 'in_fq1', 'fastx', 'fastq_input', 'fasta', 'samtools', 'converted', 'to', 'input']",-1,samtools_fastx in_fq2 in_fq1 fastx fastq_input fasta samtools converted to input,"[362, 60, 192, 935]","[[], [], ['\\uff12\\uff11\\uff13\\uff11\\uff12', '\\uff46\\uff44\\uff53\\uff41\\uff44', '\\uff41\\uff53\\uff44\\uff41'], []]",0.8536167,"['runtime', 'parameter', 'tool', 'for', 'bwa', 'fastp', 'bam', 'cutadapt', 'with', 'map']",0,runtime parameter tool for bwa fastp bam cutadapt with map,"[477, 501, 885, 101, 90]","[[], [], [], ['ChIP-seq'], []]",0.88682777
815,29a80db9f3208c29.json,[],"['miRNA Mapping and DE', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Clip', 'output', 'fastx_clipper', 'Clip', 'output', 'fastx_clipper', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'Cuffdiff', 'isoforms_read_group', 'genes_read_group', 'cds_read_group', 'tss_groups_read_group', 'read_group_info', 'run_info', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'cds_count_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'tss_groups_count_tracking', 'genes_exp', 'genes_fpkm_tracking', 'genes_count_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'isoforms_count_tracking', 'output_cummerbund', 'cuffdiff']","['dataset', 'output', 'input', 'illumina', 'bowtie_wrappers', 'output_file', 'clip', 'cuffdiff', 'with', 'bowtie']",0,dataset output input illumina bowtie_wrappers output_file clip cuffdiff with bowtie,"[656, 7, 5]","[[], [], []]",0.89512557,"['dataset', 'output', 'input', 'illumina', 'bowtie_wrappers', 'output_file', 'clip', 'cuffdiff', 'with', 'bowtie']",0,dataset output input illumina bowtie_wrappers output_file clip cuffdiff with bowtie,"[826, 390, 656, 1002]","[[], [], [], []]",0.8982749,"['dataset', 'output', 'input', 'illumina', 'bowtie_wrappers', 'output_file', 'clip', 'cuffdiff', 'with', 'bowtie']",0,dataset output input illumina bowtie_wrappers output_file clip cuffdiff with bowtie,"[656, 896, 753, 849, 535]","[[], [], [], [], []]",0.8910381
816,e75a7802d2941f31.json,[],"['imported: Prep pgSnp file to run SIFT_tests_lj', 'SNP dataset, in pgSnp format', 'Input dataset', 'Extract Genomic DNA', 'output', 'extract_genomic_dna', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Change Case', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Merge Columns', 'out_file1', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1']","['column', 'add', '', '', '', '', '', '', '', '']",-1,column add        ,"[906, 654, 642]","[[], ['saf', 'gtf'], []]",0.9638634,"['out_file1', 'pgsnp', 'dataset', 'file', 'format', 'snp', 'sift_tests_lj', 'run', 'prep', 'output']",0,out_file1 pgsnp dataset file format snp sift_tests_lj run prep output,"[956, 618, 717, 4]","[[], ['Hi-C'], ['Hi-C'], []]",0.90513885,"['column', 'add', '', '', '', '', '', '', '', '']",-1,column add        ,"[642, 301, 654, 861, 106]","[[], [], ['saf', 'gtf'], ['biostar'], []]",0.8544272
817,6a2dace98986992a.json,['ChIP'],"['Lucille Delisle', 'Get Confident Peaks From ChIP_SR duplicates (release v0.1)', '2 rmDup SR', 'Input dataset collection', 'effective_genome_size', 'Input parameter', 'bin_size', 'Input parameter', 'Samtools view', 'outputcnt', 'samtools_view', 'treatment', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_treat_pileup', 'output_control_lambda', 'macs2', 'Collapse Collection', 'output', 'collapse_collections', 'Extract dataset', 'output', 'Extract dataset', 'output', 'Wig/BedGraph-to-bigWig', 'out_file1', 'Table Compute', 'table', 'table_compute', 'bedtools Intersect intervals', 'output', 'bedtools', 'advancedOpt', 'bigwigAverage', 'outFileName', 'deeptools_bigwig_average', 'Parse parameter value', 'integer_param', 'Samtools view', 'outputsam', 'samtools_view', 'treatment', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'MultiQC', 'stats', 'html_report', 'multiqc', 'bedtools Intersect intervals', 'output', 'bedtools', 'Filter', 'out_file1', 'Cut', 'out_file1', 'Unique', 'outfile', 'text_processing', 'ChIP', 'runtime parameter for tool MACS2 callpeak', 'runtime parameter for tool bigwigAverage', 'runtime parameter for tool MACS2 callpeak', '2 rmDup SR', 'effective_genome_size', 'bin_size', 'count number of reads', 'call peaks individually', 'individual_macs2_narrowPeaks', 'put all nb of reads into single dataset', 'get first narrowPeak', 'get second narrowPeak', 'individual normalized bigwig', 'get min value', 'strict overlap between peaks of both replicates', 'strict_intersect_peaks', 'average coverage from both replicates', 'average_bigwig', 'convert min nb of reads to parameter', 'downsample BAM', 'call peaks on merge', 'merged_macs2_narrowPeaks', 'multiQC', 'multiqc_output', 'get merged peaks overlapping both replicates', 'only keep peaks with summits overlapping intersection of both replicates', 'keep only columns of narrowPeak', 'discard duplicated lines', 'shared_narrowPeak']","['sr', 'rmdup', 'stats', 'unique', 'collapse_collections', 'collapse', 'chip', 'collection', '', '']",-1,sr rmdup stats unique collapse_collections collapse chip collection  ,"[583, 527, 829]","[[], ['ChIP'], []]",0.866651,"['sr', 'rmdup', 'unique', 'outputsam', 'output_control_lambda', 'collapse_collections', 'collapse', 'chip', 'treatment', 'collection']",-1,sr rmdup unique outputsam output_control_lambda collapse_collections collapse chip treatment collection,"[837, 312, 820, 829]","[['Hi-C'], ['Hi-C'], [], []]",0.86005807,"['unique', '', '', '', '', '', '', '', '', '']",-1,unique         ,"[934, 58, 227, 211, 409]","[['mpvx', 'generic'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['aptamer', 'SELEX'], [], []]",0.87656945
818,85c3a1fc1d3d3df8.json,[],"['small RNA', 'Input Dataset', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Filter FASTQ', 'output_file', 'fastq_filter', 'Clip', 'output', 'fastx_clipper', 'Map with Bowtie for Illumina', 'output', 'output_unmapped_reads_l', 'bowtie_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam']","['with', 'to', 'sam', 'map', 'illumina', 'for', 'fastq_filter', 'bowtie', 'bam', '']",-1,with to sam map illumina for fastq_filter bowtie bam ,"[171, 655, 753]","[[], [], []]",0.9265768,"['sam', 'filter', 'to', 'bam', 'fastq', '', '', '', '', '']",-1,sam filter to bam fastq     ,"[770, 672, 307, 72]","[[], [], [], []]",0.8812586,"['to', 'sam', 'bam', '', '', '', '', '', '', '']",-1,to sam bam       ,"[111, 5, 400, 775, 805]","[[], [], [], [], ['snp', 'ngs', 'pileup', 'bowtie']]",0.88770026
819,fe2c0e4694c56b6b.json,[],"['Transcriptome assembly (trimmomatic-tophat-cufflink)', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'refGenomeSource', 'singlePaired', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'unmapped', 'tophat2', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks']","['tophat2', 'output1', 'input1', 'accepted_hits', 'tophat', '', '', '', '', '']",-1,tophat2 output1 input1 accepted_hits tophat     ,"[802, 389, 556]","[[], [], []]",0.8497045,"['output1', 'accepted_hits', '', '', '', '', '', '', '', '']",-1,output1 accepted_hits        ,"[413, 522, 69, 1011]","[[], [], ['Assingment'], []]",0.8594636,"['refgenomesource', 'output1', 'insertions', 'accepted_hits', '', '', '', '', '', '']",-1,refgenomesource output1 insertions accepted_hits      ,"[844, 789, 760, 459, 747]","[['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], ['Fasta', 'NGS', 'Genome', 'Draft'], [], []]",0.8574482
820,0a3513961f0cf9dd.json,[],"['WorkFlowDaniAnchuela', 'select sra acc list', 'Input dataset', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input1', 'Trim', 'out_file1', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'select sra acc list', 'download fastq from sra', 'Single-end data (fasterq-dump)', 'FastQC on input dataset(s): Webpage']","['trim', '', '', '', '', '', '', '', '', '']",-1,trim         ,"[933, 850, 140]","[[], [], []]",0.86008376,"['input', 'output_collection_other', 'output_collection', 'log', 'list_paired', 'adapters', 'contaminants', 'text_file', 'out_file1', 'limits']",0,input output_collection_other output_collection log list_paired adapters contaminants text_file out_file1 limits,"[632, 601, 85, 698]","[[], [], [], []]",0.89719945,"['input', 'output_collection_other', 'output_collection', 'log', 'list_paired', 'adapters', 'contaminants', 'text_file', 'out_file1', 'limits']",0,input output_collection_other output_collection log list_paired adapters contaminants text_file out_file1 limits,"[601, 849, 880, 618, 979]","[[], [], [], ['Hi-C'], []]",0.89059293
821,90ed607bedd65524.json,['ChIP'],"['Lucille Delisle', 'ChIPseq_SR (release v0.4)', 'SR fastq input', 'Input dataset collection', 'adapter_forward', 'Input parameter', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'normalize_profile', 'Input parameter', 'Cutadapt', 'out1', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'treatment', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ChIP', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'runtime parameter for tool MACS2 callpeak', 'SR fastq input', 'adapter_forward', 'reference_genome', 'effective_genome_size', 'normalize_profile', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'mapping stats', 'filter MAPQ30', 'filtered BAM', 'Call Peaks with MACS2', 'MACS2 peaks', 'MACS2 narrowPeak', 'MACS2 summits', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'coverage from MACS2', 'MultiQC', 'MultiQC on input dataset(s): Stats', 'MultiQC webpage']","['treatment', 'to', 'textfiles', 'search', 'in', 'wig', 'bedgraph', 'bigwig', '', '']",-1,treatment to textfiles search in wig bedgraph bigwig  ,"[527, 295, 85]","[['ChIP'], [], []]",0.83502847,"['treatment', 'to', 'out_file1', 'out1', 'chip', 'wig', 'bedgraph', 'bed_file', 'bigwig', '']",-1,treatment to out_file1 out1 chip wig bedgraph bed_file bigwig ,"[348, 123, 777, 520]","[['ChIP'], ['ChIP'], ['ChIP'], []]",0.87796867,"['treatment', 'html_report', 'chip', 'report', '', '', '', '', '', '']",-1,treatment html_report chip report      ,"[666, 527, 137, 123, 930]","[['ChIP'], ['ChIP'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['ChIP'], []]",0.8496935
