,index,Tags,text,top3_topic_bert,top3_topic,top3_topic_bert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao
545,6b4ad51307a28c7f.json,[],"['PRIMER EXAMEN BIOINFORM\\u00c1TICA', 'Input Dataset', 'Input dataset', 'input1', 'infoseq', 'out_file1', 'emboss_5', 'input1', 'compseq', 'out_file1', 'emboss_5', 'input1', 'freak', 'out_file1', 'emboss_5', 'input1', 'newcpgseek', 'out_file1', 'emboss_5', 'input1', 'cpgreport', 'out_file1', 'out_file2', 'emboss_5', 'input1', 'cusp', 'out_file1', 'emboss_5', 'runtime parameter for tool infoseq', 'runtime parameter for tool compseq', 'runtime parameter for tool freak', 'runtime parameter for tool newcpgseek', 'runtime parameter for tool cpgreport', 'runtime parameter for tool cusp']","['out_file1', 'input1', 'emboss_5', 'input', 'dataset', 'primer', 'out_file2', 'u00c1tica', 'examen', 'bioinform']",0,out_file1 input1 emboss_5 input dataset primer out_file2 u00c1tica examen bioinform,"[966, 731, 795]","[[], [], []]",0.9249218
546,4dfe253e26b29052.json,[],"['Marius van den Beek', 'IWC', 'Parallel Accession Down (release v0.1.4)', 'Run accessions', 'Input dataset', 'Split file', 'list_output_txt', 'split_file_to_collection', 'Parse parameter value', 'text_param', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Apply rules', 'output', 'Apply rules', 'output', 'Run accessions', 'Split accessions to collection', 'to parameter', 'fasterq-dump', 'flatten paired output', 'Paired End Reads', 'flatten single end output', 'Single End Reads']","['sra_tools', 'log', 'list_paired', 'iwc', 'output', '', '', '', '', '']",-1,sra_tools log list_paired iwc output     ,"[770, 79, 600]","[[], [], []]",0.9197178
547,e77c09c72dfaa9a4.json,[],"['Subtracting strains from VCF uwml', 'Fasta reference genome', 'Input dataset', 'VCF of background variants to subtract', 'Input dataset', 'vcf file of variants', 'Input dataset', 'toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.2', 'SnpEff', 'output', 'statsFile', 'snpeff']","['input', 'dataset', '', '', '', '', '', '', '', '']",-1,input dataset        ,"[1005, 882, 759]","[[], [], []]",0.99999994
548,d7ea4bdc208ae5e8.json,[],"['BuiTran_BMS502', 'Feature 1', 'Input dataset', 'Feature 2', 'Input dataset', 'Join', 'output', 'join', 'Group', 'out_file1', 'Sort', 'out_file1', 'Select first', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Feature 1', 'Feature 2', 'Workflow Output ']","['out_file1', 'output', 'input', 'dataset', 'two', 'workflow', 'datasets', 'buitran_bms502', 'join', '']",0,out_file1 output input dataset two workflow datasets buitran_bms502 join ,"[54, 279, 75]","[[], [], []]",0.92249393
549,0ef5d77b0f4f9e9f.json,[],"['test', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'random_intervals1', 'gencode_partition1']","['input', 'dataset', 'test', 'random_intervals1', 'gencode_partition1', '', '', '', '', '']",-1,input dataset test random_intervals1 gencode_partition1     ,"[621, 1003, 120]","[[], [], []]",0.89168006
550,52e099f693639115.json,"['aptamer', 'SELEX']","['NrD Workflow: 14 rounds', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Concatenate datasets', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Rename sequences', 'output', 'fastx_renamer', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Collapse', 'output', 'fastx_collapser', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Cut', 'out_file1', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'aptamer', 'SELEX']","['out_file1', 'cut', 'dataset', 'input', 'output', 'paste', 'datasets', 'convert', 'two', 'join']",0,out_file1 cut dataset input output paste datasets convert two join,"[470, 432, 478]","[['aptamer', 'SELEX'], ['fastq', 'paired-end', 'formatting'], []]",0.9553709
551,bd587951f475533a.json,[],"['Online Activity 1 BIO ', 'Exons', 'Input dataset', ""SNP's"", 'Input dataset', 'Join', 'output', 'join', 'Group', 'out_file1', 'Sort', 'out_file1', 'Select first', 'outfile', 'text_processing', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Convert Genomic Intervals To BED', 'output1']","['select', 'two', 'first', 'exons', 'datasets', 'input', 'dataset', 'join', '', '']",-1,select two first exons datasets input dataset join  ,"[1009, 981, 621]","[[], [], []]",0.9002714
552,9fc9f1db50019929.json,"['COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'testingmaximus', 'name:v2.1.0+galaxy3']","['Wolfgang Maier', 'COGCZ:: COVID-19: variation analysis on ARTIC PE data', 'Paired Collection', 'Input dataset collection', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'ARTIC primers to amplicon assignments', 'Input dataset', 'Read removal maximum AF', 'Input parameter', 'Read removal minimum AF', 'Input parameter', 'Minimum DP for amplicon bias correction', 'Input parameter', 'fastp', 'output_paired_coll', 'report_html', 'report_json', 'fastp', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Samtools view', 'outputsam', 'samtools_view', 'Realign reads', 'realigned', 'lofreq_viterbi', 'Samtools stats', 'output', 'samtools_stats', 'Insert indel qualities', 'output', 'lofreq_indelqual', 'input_bam', 'primer', 'ivar trim', 'output_bam', 'ivar_trim', 'Call variants', 'variants', 'lofreq_call', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'Flatten collection', 'output', 'ivar removereads', 'output_bam', 'ivar_removereads', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'Call variants', 'variants', 'lofreq_call', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Replace Text', 'outfile', 'text_processing', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Replace Text', 'outfile', 'text_processing', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'testingmaximus', 'name:v2.1.0+galaxy3', 'runtime parameter for tool ivar trim', 'runtime parameter for tool ivar trim', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'Paired Collection', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'ARTIC primer BED', 'ARTIC primers to amplicon assignments', 'Read removal maximum AF', 'Read removal minimum AF', 'Minimum DP for amplicon bias correction', 'fastp_html_report', 'fastp_json_report', 'fastp_reads_output', 'mapped_reads', 'filtered_mapped_reads', 'realigned_primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals', 'primer_trimmed_filtered_mapped_reads', 'preliminary_variants_1', 'bamqc_raw_output', 'bamqc_html_output', 'filtered_preliminary_variants', 'bamqc_raw_output_flattened', 'amplicon_removal_output', 'preprocessing_and_mapping_reports', 'preliminary_variants_2', 'lost_variants_tmp', 'lost_variants', 'variants', 'variants_fixed_header', 'SnpEff eff covid19 version', 'annotated_variants', 'annotated_variants_stats', 'annotated_softfiltered_variants']","['bwa', 'multiqc', 'dataset', 'input', 'maier', 'wolfgang', 'input_bam', 'indel', 'insert', 'fastp_reads_output']",-1,bwa multiqc dataset input maier wolfgang input_bam indel insert fastp_reads_output,"[266, 373, 584]","[[], [], []]",0.93847924
553,baab0758f2240225.json,[],"['Calvin galaxy coursera project  2016-06-05', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'fastq_input', 'fastq_input', 'BWA-MEM', 'bam_output', 'bwa', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'inputFile', 'MergeSamFiles', 'outFile', 'picard', 'inputFile', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'inputFile', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'input', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'input1', 'Group', 'out_file1', 'infile', 'Sort', 'outfile', 'text_processing', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool BWA-MEM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool MergeSamFiles', 'runtime parameter for tool MarkDuplicates', 'runtime parameter for tool CleanSam', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool VCFfilter:', 'runtime parameter for tool ANNOVAR Annotate VCF', 'runtime parameter for tool Group', 'runtime parameter for tool Sort']","['table_annovar', 'sort', 'group', 'fastq_input', '', '', '', '', '', '']",-1,table_annovar sort group fastq_input      ,"[751, 72, 478]","[['COVID-19', 'covid19.galaxyproject.org'], [], []]",0.9235413
554,4769befb88f653d6.json,[],"['Create MEME-ChIP input FASTA file (100bp center regions) from BED6 file', 'Input Dataset', 'Input dataset', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Extract Genomic DNA', 'output', 'extract_genomic_dna']","['file', 'input', 'center', 'chip', 'output', 'meme', 'genomic', 'from', 'fasta', 'extract_genomic_dna']",-1,file input center chip output meme genomic from fasta extract_genomic_dna,"[332, 624, 874]","[[], [], []]",0.92706794
555,59d34b4f0178120b.json,[],"[' LFY-tutorial-workflow', 'TAIR10_gene_annotations.bed', 'Input dataset', 'LFY ChIP input rep 1', 'Input dataset', 'LFY ChIP input rep 2', 'Input dataset', 'Control ChIP input rep 1', 'Input dataset', 'Control ChIP input rep 2', 'Input dataset', 'multiBamSummary', 'outFile', 'deeptools_multi_bam_summary', 'computeMatrix', 'outFileName', 'deeptools_compute_matrix', 'plotFingerprint', 'outFileName', 'deeptools_plot_fingerprint', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'plotCorrelation', 'outFileName', 'deeptools_plot_correlation', 'plotHeatmap', 'outFileName', 'deeptools_plot_heatmap', 'IDR', 'idr_values', 'idr', 'bedtools getfasta', 'output', 'bedtools', 'MEME-ChIP', 'output', 'meme_chip', 'TAIR10_gene_annotations.bed', 'LFY ChIP input rep 1', 'LFY ChIP input rep 2', 'Control ChIP input rep 1', 'Control ChIP input rep 2']","['computematrix', '', '', '', '', '', '', '', '', '']",-1,computematrix         ,"[782, 302, 683]","[[], [], []]",0.84974915
556,48dd684196c65735.json,[],"[""Workflow constructed from history 'Hy5 Practicum'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Trimmer', 'output_file', 'fastq_trimmer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Trimmer', 'output_file', 'fastq_trimmer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Tophat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Tophat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks']","['fastqc', 'cufflinks', 'dataset', 'input', 'fastq', 'tophat2', 'tophat', 'skipped', 'junctions', 'insertions']",0,fastqc cufflinks dataset input fastq tophat2 tophat skipped junctions insertions,"[282, 939, 857]","[[], ['rnaseq', 'tophat2', 'fastq', 'protein_interaction', 'miRNA_target_prediction', 'network_construction', 'de_genes', 'splice_variants'], []]",0.9059181
557,b43b72dcf5f7694d.json,[],"['H. Somni Workflow ', 'Foward Read ', 'Input dataset', 'Reverse Read ', 'Input dataset', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'long', 'lr_align', 'paired_unpaired', 'paired_unpaired', 'rotation', 'Create assemblies with Unicycler', 'spades_collection', 'assembly_graph', 'assembly', 'unicycler', 'proteins', 'Prokka', 'out_gff', 'out_gbk', 'out_fna', 'out_faa', 'out_ffn', 'out_sqn', 'out_fsa', 'out_tbl', 'out_tsv', 'out_err', 'out_txt', 'out_log', 'prokka', 'Export datasets', 'out', 'Export datasets', 'out', 'Export datasets', 'out', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Create assemblies with Unicycler', 'runtime parameter for tool Create assemblies with Unicycler', 'runtime parameter for tool Create assemblies with Unicycler', 'runtime parameter for tool Create assemblies with Unicycler', 'runtime parameter for tool Create assemblies with Unicycler', 'runtime parameter for tool Prokka', 'Foward Read ', 'Reverse Read ', 'Fast QC- Foward ', 'FastQC on input dataset(s): RawData', 'FastQC on input dataset(s): Webpage', 'Fast QC- Reverse ', 'Create assemblies with Unicycler on input dataset(s): Final Assembly', 'Create assemblies with Unicycler on input dataset(s): SPAdes graphs', 'Annotation with Prokka', 'Prokka on input dataset(s): gff', 'Prokka on input dataset(s): fna', 'Prokka on input dataset(s): txt', 'Export logs']","['spades_collection', 'rawdata', 'out_txt', 'out_log', 'limits', 'trimmomatic', 'on', 'input', 'dataset', 'fastqc']",-1,spades_collection rawdata out_txt out_log limits trimmomatic on input dataset fastqc,"[747, 224, 508]","[[], [], []]",0.9330425
558,ad6143e2f74e1e94.json,[],"[""Workflow constructed from history 'Assignment_1'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFselectsamples:', 'out_file1', 'vcfselectsamples', 'VCFselectsamples:', 'out_file1', 'vcfselectsamples', 'VCFselectsamples:', 'out_file1', 'vcfselectsamples', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Concatenate datasets', 'out_file1', 'text_processing', 'Group', 'out_file1', 'Sort', 'out_file1']","['vcffilter', '', '', '', '', '', '', '', '', '']",-1,vcffilter         ,"[564, 834, 112]","[['MinION', 'Nanopore'], [], []]",0.8207373
